prices,market_caps,total_volumes,id_coin,date
1.952,62573456803.62033,1949617531.4613352,cardano,2021-11-02
1.971,62928145589.88934,1826279345.998514,cardano,2021-11-03
2.068,66247488607.36172,3879652302.104393,cardano,2021-11-04
1.992,63622479071.92958,2525252728.572966,cardano,2021-11-05
1.986,63683096755.103096,1514719242.5809536,cardano,2021-11-06
2.01,64227934287.937096,1412173130.1263006,cardano,2021-11-07
2.027,64919758787.417885,1250219546.471892,cardano,2021-11-08
2.128,68502222966.521576,2522468276.4590235,cardano,2021-11-09
2.278,73080012864.84605,6481640003.5700245,cardano,2021-11-10
2.097,66854245720.62231,5390860586.368477,cardano,2021-11-11
2.085,66929489559.30144,2672496436.966428,cardano,2021-11-12
2.057,65779446170.06089,2162176874.724779,cardano,2021-11-13
2.058,65998839351.52305,1323387837.9128013,cardano,2021-11-14
2.051,65424906569.13299,982316126.1891911,cardano,2021-11-15
2.025,64843843866.54438,1172113432.5159674,cardano,2021-11-16
1.885,60494621348.90495,2990618053.930762,cardano,2021-11-17
1.881,59962823667.2647,2353167200.609291,cardano,2021-11-18
1.786,57091823833.413376,2206904009.051551,cardano,2021-11-19
1.8719999999999999,59842696071.68384,1665910272.4045656,cardano,2021-11-20
1.928,61749371510.40341,1427460384.3845682,cardano,2021-11-21
1.854,59666332645.029884,1065197817.1221697,cardano,2021-11-22
1.778,56956646394.2117,1434520943.7565627,cardano,2021-11-23
1.751,56134045744.75097,1472329218.0728214,cardano,2021-11-24
1.669,53476780497.00569,2764726047.228318,cardano,2021-11-25
1.679,54011073136.0744,2278200155.4464865,cardano,2021-11-26
1.537,49295929468.84818,2630348908.631435,cardano,2021-11-27
1.54,49329604411.69781,1250118217.7023115,cardano,2021-11-28
1.593,50922677879.98383,1966773435.099131,cardano,2021-11-29
1.603,51581902399.90013,1576848025.1449518,cardano,2021-11-30
1.554,49831565724.431114,1572337424.098531,cardano,2021-12-01
1.548,49637322980.092224,1454814014.2169058,cardano,2021-12-02
1.714,54933481510.13827,3379770868.13854,cardano,2021-12-03
1.5630000000000002,50422314444.39137,2276864446.302769,cardano,2021-12-04
1.419,45467942852.08773,3640743720.547205,cardano,2021-12-05
1.376,44037273599.94882,2545148280.6999063,cardano,2021-12-06
1.418,45537066741.6724,2441175917.2691627,cardano,2021-12-07
1.384,44403584485.64563,1935731807.979635,cardano,2021-12-08
1.3940000000000001,44576966707.249855,1568971689.0435467,cardano,2021-12-09
1.299,41788233144.77946,1478362975.8705626,cardano,2021-12-10
1.215,39284567642.00398,1510820463.0979323,cardano,2021-12-11
1.347,43030071473.7523,1513577001.2068608,cardano,2021-12-12
1.348,43126518341.2412,1270360253.8522446,cardano,2021-12-13
1.224,39254998728.15175,1261654292.147931,cardano,2021-12-14
1.266,40517314024.62855,1348049274.0862064,cardano,2021-12-15
1.312,41883530741.13758,1395379666.5856905,cardano,2021-12-16
1.245,39835060416.94712,1067855730.9631387,cardano,2021-12-17
1.222,39221188621.62227,1147864459.4456306,cardano,2021-12-18
1.244,39931897234.77747,863246859.7907729,cardano,2021-12-19
1.246,40052534349.92224,1041105662.6224289,cardano,2021-12-20
1.2469999999999999,40024843957.4177,1127335557.1714299,cardano,2021-12-21
1.283,41228725738.007034,978770640.1921023,cardano,2021-12-22
1.332,42878362097.23123,1332360401.624225,cardano,2021-12-23
1.478,47277552497.40627,1877638874.271785,cardano,2021-12-24
1.397,44858561786.50875,1148430340.8919153,cardano,2021-12-25
1.459,46766255151.99811,865408025.7463002,cardano,2021-12-26
1.458,46723424210.61447,966076689.0682136,cardano,2021-12-27
1.521,49030667337.00915,1690731182.1739364,cardano,2021-12-28
1.412,45510121613.0108,1884771373.822483,cardano,2021-12-29
1.338,42669320699.25304,1306643075.4429648,cardano,2021-12-30
1.358,43402759872.83702,1143248114.7488039,cardano,2021-12-31
1.311,42196254346.32806,1106501856.5754473,cardano,2022-01-01
1.3780000000000001,44200479605.333916,736142311.375654,cardano,2022-01-02
1.38,44292070955.55458,753645356.1769905,cardano,2022-01-03
1.324,42579298186.5298,828444706.3323455,cardano,2022-01-04
1.312,42361773516.50891,906279798.4721346,cardano,2022-01-05
1.24,39972161973.409676,1224845206.2896035,cardano,2022-01-06
1.28,41181327448.57284,1375470276.8921692,cardano,2022-01-07
1.214,38940980400.86951,1537503330.8968635,cardano,2022-01-08
1.189,38305510646.897575,1307167794.3742094,cardano,2022-01-09
1.175,37584527637.96972,811699663.7863452,cardano,2022-01-10
1.131,36302150872.95676,1307941135.9313571,cardano,2022-01-11
1.187,38098252395.75478,952035463.4403963,cardano,2022-01-12
1.306,41891466165.21188,1288777938.555198,cardano,2022-01-13
1.237,39819346582.17602,1509253079.1745124,cardano,2022-01-14
1.291,41149779253.900505,1401461596.2860124,cardano,2022-01-15
1.296,41629341033.15005,801645016.3436669,cardano,2022-01-16
1.409,45306926785.96513,2190580339.5631986,cardano,2022-01-17
1.589,50522872800.3961,4791090273.44958,cardano,2022-01-18
1.471,47247124368.95572,3926232291.167172,cardano,2022-01-19
1.343,43125375198.71007,2953432997.6002226,cardano,2022-01-20
1.2610000000000001,40662405607.01851,2255033811.661926,cardano,2022-01-21
1.1219999999999999,36368173704.2542,2791296567.713649,cardano,2022-01-22
1.072,34256465787.333424,3616776502.7686605,cardano,2022-01-23
1.121,35957697983.57456,2162148187.4121585,cardano,2022-01-24
1.07,34308092836.127853,2857852888.5934176,cardano,2022-01-25
1.046,33519647999.373234,1537074540.8679829,cardano,2022-01-26
1.078,34783150528.86953,2155730729.2827773,cardano,2022-01-27
1.048,33601561740.91527,1379581941.4517817,cardano,2022-01-28
1.053,33733183103.563057,1032965551.0389417,cardano,2022-01-29
1.063,34002313217.462536,783225773.2580827,cardano,2022-01-30
1.039,33352205324.627453,632774025.7571071,cardano,2022-01-31
1.055,33717971205.782238,817625399.7552172,cardano,2022-02-01
1.09,34804039586.978775,979105491.4078708,cardano,2022-02-02
1.031,33051606754.56344,955710873.933476,cardano,2022-02-03
1.056,33875277868.730717,765456326.6083672,cardano,2022-02-04
1.134,36204546433.97586,1013126102.3026094,cardano,2022-02-05
1.13,36378045084.87456,1176550216.4574444,cardano,2022-02-06
1.147,36862183979.28601,752428785.5197074,cardano,2022-02-07
1.2,38523988522.32886,1849002690.2470367,cardano,2022-02-08
1.182,37856316807.101555,1992641862.3897343,cardano,2022-02-09
1.198,38383301474.95149,1078225007.7826543,cardano,2022-02-10
1.154,36992223259.8953,1338197847.508603,cardano,2022-02-11
1.082,34703538693.84502,1053881949.1765454,cardano,2022-02-12
1.057,33875479735.022057,1051948177.879654,cardano,2022-02-13
1.047,33537767336.502293,801110888.9015757,cardano,2022-02-14
1.052,33725640380.821823,957978409.7604816,cardano,2022-02-15
1.108,35679172598.208206,1036467397.5593413,cardano,2022-02-16
1.085,34925054508.5803,766148212.3279066,cardano,2022-02-17
1.021,32776487178.54903,812615784.4818223,cardano,2022-02-18
0.999,32059403498.594284,996941380.658312,cardano,2022-02-19
0.999,32017660308.182068,878381951.6346868,cardano,2022-02-20
0.934,30150673034.05805,1124857649.507319,cardano,2022-02-21
0.86,27688893323.616894,1548137013.1354744,cardano,2022-02-22
0.891,28644348109.42572,1600203239.5966136,cardano,2022-02-23
0.871,27987012931.084873,1350169630.428599,cardano,2022-02-24
0.854,27380809087.285168,2765582272.866026,cardano,2022-02-25
0.897,28804358271.907227,1242827016.4198291,cardano,2022-02-26
0.888,28448195569.613117,838819546.7357087,cardano,2022-02-27
0.861,27574399427.75873,931897414.7217752,cardano,2022-02-28
0.96,30630996790.18079,1359833504.4883604,cardano,2022-03-01
0.964,30892367858.65227,1334434083.1786208,cardano,2022-03-02
0.9390000000000001,30158715639.05949,952214634.5705429,cardano,2022-03-03
0.905,29070217141.824017,846862261.185301,cardano,2022-03-04
0.844,27092657207.3501,929386636.0925647,cardano,2022-03-05
0.867,27767699997.64302,699482297.4954655,cardano,2022-03-06
0.8250000000000001,26438548435.806396,617464962.1174651,cardano,2022-03-07
0.798,25566969905.6544,882304115.1967249,cardano,2022-03-08
0.802,25692133991.60226,835120211.190321,cardano,2022-03-09
0.85,27249486596.33701,862901845.6810565,cardano,2022-03-10
0.808,25889503942.016598,798878328.3405949,cardano,2022-03-11
0.791,25428798152.19103,634486808.4585449,cardano,2022-03-12
0.791,25434710291.746582,391552569.5226586,cardano,2022-03-13
0.792,25355708728.210907,592731497.5633243,cardano,2022-03-14
0.804,25728914895.372,715538424.61176,cardano,2022-03-15
0.8,25719829388.98241,672590089.500112,cardano,2022-03-16
0.838,26541616926.683826,969717592.0241901,cardano,2022-03-17
0.838,26836330495.633793,731533657.8818182,cardano,2022-03-18
0.854,27401653000.238808,633235446.9625047,cardano,2022-03-19
0.901,28829284960.6332,874463958.3887647,cardano,2022-03-20
0.877,28148726945.452305,750486958.7804272,cardano,2022-03-21
0.916,29195679346.345245,921246829.6089029,cardano,2022-03-22
0.976,31106610233.077805,1339383877.7756891,cardano,2022-03-23
1.104,35144269548.35936,2721873859.026031,cardano,2022-03-24
1.1280000000000001,36174727483.39774,2818931372.5988584,cardano,2022-03-25
1.098,35230742774.42558,2014405026.934792,cardano,2022-03-26
1.15,36962552852.50904,1262708850.6801925,cardano,2022-03-27
1.179,37732296888.58796,1183071933.758048,cardano,2022-03-28
1.168,37863693777.97249,2092616377.2214744,cardano,2022-03-29
1.19,38100498122.30323,1575619798.950238,cardano,2022-03-30
1.19,38244803202.93802,1355237416.0780725,cardano,2022-03-31
1.143,36564438553.58206,1624760196.3938525,cardano,2022-04-01
1.165,37319104972.83728,1563230562.9633229,cardano,2022-04-02
1.159,37298700193.35377,1120502102.8071818,cardano,2022-04-03
1.184,37950775793.778305,915587874.7530303,cardano,2022-04-04
1.213,38870321080.1152,2253384085.476365,cardano,2022-04-05
1.171,37632239199.71879,1081488584.0818248,cardano,2022-04-06
1.054,34026993428.76506,1605538955.330919,cardano,2022-04-07
1.093,35050598645.116776,1084344265.4143581,cardano,2022-04-08
1.028,32831866550.980778,888344049.6076194,cardano,2022-04-09
1.046,33449118882.30975,605121783.4488175,cardano,2022-04-10
1.033,33247148814.551537,583476514.1398174,cardano,2022-04-11
0.923,29698618696.224495,1291467594.2250822,cardano,2022-04-12
0.9570000000000001,30694294775.110844,1020547948.0733728,cardano,2022-04-13
0.976,31303049352.34989,751454569.7122971,cardano,2022-04-14
0.933,29929053080.4926,796807126.0565505,cardano,2022-04-15
0.9560000000000001,30654197034.917725,592228137.4808869,cardano,2022-04-16
0.9540000000000001,30647912429.836426,429049344.12627894,cardano,2022-04-17
0.917,29413227467.25513,466973239.0949684,cardano,2022-04-18
0.937,30056554133.196068,1046894124.5428251,cardano,2022-04-19
0.9530000000000001,30551736663.589764,715780087.2814221,cardano,2022-04-20
0.937,30042032727.31392,759001703.42081,cardano,2022-04-21
0.911,29145834793.02836,789238228.4975466,cardano,2022-04-22
0.908,29120277968.189747,671459995.0565001,cardano,2022-04-23
0.89,28579847077.376633,391087546.4628008,cardano,2022-04-24
0.886,28439931064.51925,435930790.6698441,cardano,2022-04-25
0.899,28810400546.189293,1092611693.058392,cardano,2022-04-26
0.8280000000000001,26572384250.95359,937366070.2346098,cardano,2022-04-27
0.841,26970724275.016724,861148771.4233253,cardano,2022-04-28
0.843,27003290038.699406,766789277.9472404,cardano,2022-04-29
0.806,25935835072.437836,794628783.3191725,cardano,2022-04-30
0.758,24181808100.757812,787135961.9484397,cardano,2022-05-01
0.79,25340561982.793995,861447579.8262467,cardano,2022-05-02
0.783,25069143084.12341,738951709.0952619,cardano,2022-05-03
0.773,24780988986.160595,595809898.2305807,cardano,2022-05-04
0.896,28751156734.12401,1380775100.6168277,cardano,2022-05-05
0.793,25432773607.18915,1660085406.1522262,cardano,2022-05-06
0.786,26584156717.79846,1197670447.3587244,cardano,2022-05-07
0.764,25894707553.5098,715282757.3563074,cardano,2022-05-08
0.741,25075364017.607323,994024088.1894656,cardano,2022-05-09
0.616,20913667251.20072,2106558355.2155027,cardano,2022-05-10
0.629,21201814151.975883,2117411074.7098064,cardano,2022-05-11
0.516,16938551696.595608,2453060222.833718,cardano,2022-05-12
0.47500000000000003,16116047160.540085,2590169979.449191,cardano,2022-05-13
0.53,17889561170.318428,1791950376.7542849,cardano,2022-05-14
0.541,18236404472.773064,975136542.4123154,cardano,2022-05-15
0.598,20211047769.939224,922868708.5418024,cardano,2022-05-16
0.557,18840988244.349674,1094571216.4104033,cardano,2022-05-17
0.579,19627472575.983555,826573979.047094,cardano,2022-05-18
0.507,17162201162.922491,806419307.0242981,cardano,2022-05-19
0.535,18099222175.634266,830096519.4678719,cardano,2022-05-20
0.518,17533911904.7754,634853511.547018,cardano,2022-05-21
0.529,17907559108.18683,356628251.0442333,cardano,2022-05-22
0.543,18382284485.75812,421346255.98129576,cardano,2022-05-23
0.514,17359814467.102055,640897589.8967882,cardano,2022-05-24
0.521,17625461349.811405,548214539.056527,cardano,2022-05-25
0.514,17398748801.043335,462766230.3377144,cardano,2022-05-26
0.483,16364002617.039528,744867891.198471,cardano,2022-05-27
0.456,15376990672.242195,806316121.1329653,cardano,2022-05-28
0.466,15820886950.500496,379559254.6848183,cardano,2022-05-29
0.482,16291452374.037235,374779227.1200203,cardano,2022-05-30
0.5710000000000001,19316903359.66667,1005116302.3117127,cardano,2022-05-31
0.631,21403006491.157463,2809963269.404745,cardano,2022-06-01
0.554,18744362732.21837,1272220535.9278896,cardano,2022-06-02
0.587,19880524128.353886,1148916329.8023481,cardano,2022-06-03
0.56,18946974767.650925,827381308.8870277,cardano,2022-06-04
0.5670000000000001,19061063639.607044,492620235.76984686,cardano,2022-06-05
0.5680000000000001,19252585858.21193,417600832.84521866,cardano,2022-06-06
0.608,20641927010.032883,1318274801.6809962,cardano,2022-06-07
0.617,20863737286.42599,1346099448.5523438,cardano,2022-06-08
0.643,21733626216.686714,1579935267.1476665,cardano,2022-06-09
0.633,21414878398.5152,858777542.3789592,cardano,2022-06-10
0.5750000000000001,19451246646.809555,1027706322.6446882,cardano,2022-06-11
0.554,18703983406.591984,1073933689.768273,cardano,2022-06-12
0.502,17023647989.452194,1293077699.8335314,cardano,2022-06-13
0.461,15528588225.305462,2259176775.527118,cardano,2022-06-14
0.485,16414271850.936485,2064049915.314382,cardano,2022-06-15
0.533,17959119805.41293,2198550476.9146295,cardano,2022-06-16
0.47600000000000003,16118020967.695574,1166873169.0331368,cardano,2022-06-17
0.488,16517893641.591732,818801818.7422516,cardano,2022-06-18
0.458,15431066872.7482,1177664753.3814473,cardano,2022-06-19
0.484,16276345714.246153,1022208856.6833509,cardano,2022-06-20
0.493,16715183294.156612,1017220562.4832221,cardano,2022-06-21
0.48,16226255962.93925,953739373.1378331,cardano,2022-06-22
0.459,15527121221.562143,780350426.4637877,cardano,2022-06-23
0.48,16255800327.530474,696825811.8280909,cardano,2022-06-24
0.503,17038833814.009642,926847204.8819879,cardano,2022-06-25
0.498,16869524880.157183,625318461.1898015,cardano,2022-06-26
0.491,16623658889.637953,810306470.1635964,cardano,2022-06-27
0.487,16456993692.488615,677084429.9246196,cardano,2022-06-28
0.47000000000000003,15864801948.935286,683911729.4435477,cardano,2022-06-29
0.465,15747671034.553009,724334193.7761197,cardano,2022-06-30
0.455,15248112249.017149,824504186.0175022,cardano,2022-07-01
0.451,15336638274.549747,772454995.6318773,cardano,2022-07-02
0.457,15484756834.588999,486237372.88218176,cardano,2022-07-03
0.457,15446861108.260324,435385002.4653979,cardano,2022-07-04
0.46900000000000003,15856014567.493269,793591269.2251434,cardano,2022-07-05
0.457,15459445603.81665,748809018.0029995,cardano,2022-07-06
0.463,15639819200.682291,622876393.9160126,cardano,2022-07-07
0.47800000000000004,16218380750.272114,631266505.7083857,cardano,2022-07-08
0.47100000000000003,15950017978.734135,839958170.8167686,cardano,2022-07-09
0.47900000000000004,16212837851.51472,658153260.0280093,cardano,2022-07-10
0.463,15681229639.08106,607755140.1994073,cardano,2022-07-11
0.436,14760113239.829622,716352185.9744273,cardano,2022-07-12
0.421,14313569195.36208,582880645.4357321,cardano,2022-07-13
0.438,14797283957.64413,895826599.11333,cardano,2022-07-14
0.441,14943454279.186653,735765607.56069,cardano,2022-07-15
0.442,14953534950.341696,675020078.8995036,cardano,2022-07-16
0.457,15444621245.205948,592906148.1806766,cardano,2022-07-17
0.448,15219619231.247738,635834402.5337777,cardano,2022-07-18
0.492,16593812798.034153,1487025377.0010622,cardano,2022-07-19
0.515,17440738301.27521,1476504248.7553935,cardano,2022-07-20
0.492,16685743726.368994,1464714071.1224508,cardano,2022-07-21
0.5,16943428134.748638,946813840.5490179,cardano,2022-07-22
0.484,16342041083.86102,778656829.7809081,cardano,2022-07-23
0.519,17526372893.15473,845507411.0982322,cardano,2022-07-24
0.515,17504344263.581043,914299114.4403043,cardano,2022-07-25
0.47800000000000004,16303401122.606173,734819368.0762701,cardano,2022-07-26
0.468,15833042011.240187,775020107.2147014,cardano,2022-07-27
0.509,17200487924.59785,1020763453.6899921,cardano,2022-07-28
0.514,17351452032.081383,1228761150.6229255,cardano,2022-07-29
0.526,17944907096.33059,1414352057.2901192,cardano,2022-07-30
0.526,17764182816.830772,1135684896.6410575,cardano,2022-07-31
0.518,17550498086.4247,750223549.1875405,cardano,2022-08-01
0.514,17347867527.218674,661301555.2691711,cardano,2022-08-02
0.5,16978007491.092737,719111180.4841937,cardano,2022-08-03
0.503,16997573338.703506,557951652.216512,cardano,2022-08-04
0.502,16952714475.159262,504318910.11780083,cardano,2022-08-05
0.517,17481580237.73532,545010350.8012214,cardano,2022-08-06
0.513,17363035060.460682,372928511.4674786,cardano,2022-08-07
0.529,17891440238.040348,484163038.0068173,cardano,2022-08-08
0.537,18177212772.198566,751185478.1772959,cardano,2022-08-09
0.516,17443295978.717987,620444997.5265732,cardano,2022-08-10
0.538,18170907378.942543,752169685.1168418,cardano,2022-08-11
0.532,17990239681.06567,729375747.156051,cardano,2022-08-12
0.542,18303954512.76234,522563815.80648875,cardano,2022-08-13
0.562,18995496380.339714,881421106.5688083,cardano,2022-08-14
0.5720000000000001,19376950921.31594,1095775521.3805115,cardano,2022-08-15
0.552,18697412375.465492,823679937.8247002,cardano,2022-08-16
0.56,18927844549.39547,680713342.7538884,cardano,2022-08-17
0.539,18212548966.162533,996531852.8378624,cardano,2022-08-18
0.514,17412399056.99138,574175563.3406008,cardano,2022-08-19
0.453,15264620469.32385,1131869911.1782553,cardano,2022-08-20
0.452,15287373242.701645,712605130.5730289,cardano,2022-08-21
0.465,15737082239.766907,572942227.1883541,cardano,2022-08-22
0.461,15558968017.802616,652365390.9596139,cardano,2022-08-23
0.466,15758641592.152924,496523434.9409549,cardano,2022-08-24
0.458,15498632416.57211,419728029.6500707,cardano,2022-08-25
0.466,15769622061.036827,455105017.3512875,cardano,2022-08-26
0.432,14532909604.997637,1067566966.6843,cardano,2022-08-27
0.452,15255653329.04104,611619788.9378777,cardano,2022-08-28
0.432,14635063104.049618,422733249.41445947,cardano,2022-08-29
0.452,15311579937.340343,495542633.8297333,cardano,2022-08-30
0.453,15340224310.072096,545010438.7828535,cardano,2022-08-31
0.447,15116206759.449072,442697001.1300091,cardano,2022-09-01
0.459,15490616058.460348,488499192.2825552,cardano,2022-09-02
0.455,15371731935.340862,445202474.1221141,cardano,2022-09-03
0.48,16272187678.984571,669578779.8853098,cardano,2022-09-04
0.503,16979205843.876228,771344282.1348823,cardano,2022-09-05
0.5,16869479136.034845,563073797.6770258,cardano,2022-09-06
0.464,15710782585.77587,840012624.9306988,cardano,2022-09-07
0.48,16275716122.45595,596467887.4374392,cardano,2022-09-08
0.48,16225891068.956755,546946753.3772337,cardano,2022-09-09
0.502,16883909775.078764,735761266.585142,cardano,2022-09-10
0.513,17349135568.209515,846515848.166846,cardano,2022-09-11
0.509,17203617072.33247,602005606.8858048,cardano,2022-09-12
0.501,16929934732.473978,736124582.7163935,cardano,2022-09-13
0.466,15757149494.533327,871818623.8724078,cardano,2022-09-14
0.482,16255726044.604422,626860025.9736454,cardano,2022-09-15
0.467,15787367090.023365,563333171.3964566,cardano,2022-09-16
0.47400000000000003,16036352648.168653,471827719.7126328,cardano,2022-09-17
0.488,16481081019.23323,442079343.1228785,cardano,2022-09-18
0.449,15177820354.668497,558733055.79383,cardano,2022-09-19
0.455,15380850389.891703,652710345.4408419,cardano,2022-09-20
0.442,14971439823.899889,458720063.43224835,cardano,2022-09-21
0.442,14927028910.26723,1000019241.0326916,cardano,2022-09-22
0.46,15552763941.807796,639659167.8304157,cardano,2022-09-23
0.463,15705053312.774714,840576833.5177985,cardano,2022-09-24
0.453,15316824192.490423,495364665.5291062,cardano,2022-09-25
0.447,15119251766.601458,447022381.2770915,cardano,2022-09-26
0.447,15075736600.032125,527803459.19310373,cardano,2022-09-27
0.443,14974356860.255735,575411543.574594,cardano,2022-09-28
0.438,14823431642.065317,507181125.7977745,cardano,2022-09-29
0.438,14806691717.48292,451700955.3101255,cardano,2022-09-30
0.434,14696613225.453772,476695048.2153691,cardano,2022-10-01
0.431,14572943700.775814,275605662.6433774,cardano,2022-10-02
0.42,14166555661.598585,349880389.8333772,cardano,2022-10-03
0.428,14489425802.19616,396923709.15801775,cardano,2022-10-04
0.436,14750681909.150242,389554924.53624845,cardano,2022-10-05
0.431,14592010193.096067,386899877.8492616,cardano,2022-10-06
0.429,14516473487.047983,373891185.47030437,cardano,2022-10-07
0.425,14372895277.920216,376520586.22042555,cardano,2022-10-08
0.422,14276638995.589676,256034560.83025283,cardano,2022-10-09
0.423,14290398884.442417,244792009.01460546,cardano,2022-10-10
0.402,13653344259.453959,433727773.12612426,cardano,2022-10-11
0.391,13198595290.310684,562570768.2764642,cardano,2022-10-12
0.381,12901537611.637196,400079678.543493,cardano,2022-10-13
0.379,12791915350.828714,858230070.8400732,cardano,2022-10-14
0.367,12392689792.863262,487794378.2502631,cardano,2022-10-15
0.364,12309037704.759996,311812753.17592186,cardano,2022-10-16
0.37,12515578717.08945,297264807.4497895,cardano,2022-10-17
0.373,12609605254.111353,321996860.0805827,cardano,2022-10-18
0.363,12256641766.95576,380762928.3209235,cardano,2022-10-19
0.35000000000000003,11852415892.097557,415923322.68789476,cardano,2022-10-20
0.34,11498614666.31761,471611618.8314314,cardano,2022-10-21
0.34900000000000003,12240818816.612799,499292036.85871,cardano,2022-10-22
0.352,12322276862.645452,337935170.3284901,cardano,2022-10-23
0.362,12679018038.412863,384355315.39422286,cardano,2022-10-24
0.357,12514592960.486607,376006394.12950903,cardano,2022-10-25
0.403,14125111627.502726,1142066696.3814633,cardano,2022-10-26
0.403,14116657054.038143,744946954.6647252,cardano,2022-10-27
0.389,13643453921.010435,680572977.9910443,cardano,2022-10-28
0.404,14152659906.88777,600688333.606234,cardano,2022-10-29
0.418,14641239556.103518,834938838.5776018,cardano,2022-10-30
0.405,14192539385.426718,546408379.8270994,cardano,2022-10-31
0.406,14239209401.858196,541574807.846433,cardano,2022-11-01
0.401,14046284574.960236,424389249.7864117,cardano,2022-11-02
0.386,13531395048.584606,689133409.863233,cardano,2022-11-03
0.389,13636465621.525717,416914850.6662955,cardano,2022-11-04
0.422,14770772848.80776,899389018.3221228,cardano,2022-11-05
0.427,14968764185.776579,682987248.0342126,cardano,2022-11-06
0.404,14171602326.781609,472977370.27640575,cardano,2022-11-07
0.404,14151650831.070724,550073849.867848,cardano,2022-11-08
0.372,13126700296.842077,1313554146.6388986,cardano,2022-11-09
0.316,11086726499.35976,1208738101.7334602,cardano,2022-11-10
0.37,12938175177.244574,1161366328.8596087,cardano,2022-11-11
0.356,12444528721.08047,594772825.4540176,cardano,2022-11-12
0.34,11909550599.84657,393108578.4016874,cardano,2022-11-13
0.33,11537810805.967918,389879990.74895567,cardano,2022-11-14
0.333,11680062072.096699,500083635.9388897,cardano,2022-11-15
0.338,11858620450.333735,318852397.64077646,cardano,2022-11-16
0.333,11685096496.962877,288997279.33716375,cardano,2022-11-17
0.326,11413410277.380383,243926480.64010152,cardano,2022-11-18
0.327,11463611476.638016,230764123.87882555,cardano,2022-11-19
0.329,11538888613.658794,159093236.6692909,cardano,2022-11-20
0.313,10999857007.735691,243968944.42498603,cardano,2022-11-21
0.306,10711858132.643946,410358624.1490884,cardano,2022-11-22
0.312,10978554936.15271,310040647.7476829,cardano,2022-11-23
0.319,11202669269.720907,330445669.4295261,cardano,2022-11-24
0.317,11115483394.812567,229337223.03189248,cardano,2022-11-25
0.316,11085465954.127386,229728299.94177344,cardano,2022-11-26
0.314,11008659410.721725,216285094.40415594,cardano,2022-11-27
0.314,11002188040.756248,178897464.43869504,cardano,2022-11-28
0.307,10761215051.144459,297400876.2573056,cardano,2022-11-29
0.31,10871692878.157093,186459858.88183987,cardano,2022-11-30
0.32,11241301722.290821,280053878.8090341,cardano,2022-12-01
0.315,11049222186.199265,203650152.0533426,cardano,2022-12-02
0.32,11217744518.449362,185173347.5545493,cardano,2022-12-03
0.321,11266463422.231167,229698667.91841096,cardano,2022-12-04
0.324,11337246348.083195,175131072.82691193,cardano,2022-12-05
0.32,11229740361.424658,205247917.13067138,cardano,2022-12-06
0.319,11171270420.656044,159871857.69683614,cardano,2022-12-07
0.311,10911580962.250353,217458742.3025737,cardano,2022-12-08
0.315,11042204197.991657,170856072.86046755,cardano,2022-12-09
0.312,10947127564.142126,161879381.5627049,cardano,2022-12-10
0.313,10955129108.922724,89086469.11487137,cardano,2022-12-11
0.308,10795338642.164318,117231304.42719582,cardano,2022-12-12
0.307,10765213994.412956,182275972.19121635,cardano,2022-12-13
0.312,10947773351.028315,322716718.24455327,cardano,2022-12-14
0.308,10807853982.688818,266724848.77993873,cardano,2022-12-15
0.30000000000000004,10507439028.029617,231166876.2783708,cardano,2022-12-16
0.264,9209359368.259087,450953840.6379517,cardano,2022-12-17
0.267,9371061912.52424,357667134.6152626,cardano,2022-12-18
0.267,9380446763.925055,200137566.98486248,cardano,2022-12-19
0.253,8873184620.700447,234453354.99381897,cardano,2022-12-20
0.259,9090926650.088385,193006846.68226376,cardano,2022-12-21
0.253,8877957164.938986,215629099.9968907,cardano,2022-12-22
0.257,8992871450.40732,181065917.5876558,cardano,2022-12-23
0.26,9102643325.100744,184364462.2464073,cardano,2022-12-24
0.26,9108089569.82464,89276162.84465127,cardano,2022-12-25
0.26,9092589291.55371,115170654.41201364,cardano,2022-12-26
0.265,9291688438.037796,155086399.88569424,cardano,2022-12-27
0.26,9120634176.32661,147957477.73168173,cardano,2022-12-28
0.248,8706852770.635092,219098207.21309114,cardano,2022-12-29
0.244,8562205774.727905,228559837.82162708,cardano,2022-12-30
0.246,8607991177.831968,171616881.24857488,cardano,2022-12-31
0.246,8639667066.713358,155399786.83368626,cardano,2023-01-01
0.25,8760815157.937347,118008081.88577779,cardano,2023-01-02
0.254,8909442495.772968,166467580.33024943,cardano,2023-01-03
0.253,8866077129.565514,158429114.05625778,cardano,2023-01-04
0.268,9386328191.022104,308444828.85420716,cardano,2023-01-05
0.269,9439944979.112,186258828.28031313,cardano,2023-01-06
0.279,9774060225.656029,353554254.36789334,cardano,2023-01-07
0.277,9715964551.298452,173174628.34261802,cardano,2023-01-08
0.294,10300606515.15158,413304042.3639351,cardano,2023-01-09
0.317,11122330043.38504,974414951.91249,cardano,2023-01-10
0.323,11292662260.684406,445919255.68461436,cardano,2023-01-11
0.323,11308683137.517609,354859513.33998877,cardano,2023-01-12
0.33,11570628015.204136,562673087.8716764,cardano,2023-01-13
0.34500000000000003,12093797768.19843,410767751.67827827,cardano,2023-01-14
0.352,12362646517.736372,835035759.7752243,cardano,2023-01-15
0.35000000000000003,12260892656.876629,390932534.53855395,cardano,2023-01-16
0.35000000000000003,12264237310.305292,445014768.5011581,cardano,2023-01-17
